"individual_id","ea_id","rural","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs2q01","cs2q03","cs2q04","cs2q05_a","cs2q05_b","cs2q06","cs2q07"
"1201020040108","12010200401",1,12,1,2,8,88,4,1,8,1,22,10,,22,3
"1201020040109","12010200401",1,12,1,2,8,88,4,1,9,1,42,11,,27,3
"1201020090101","12010200901",1,12,1,2,8,88,9,1,1,1,61,1,,61,3
"1201020090102","12010200901",1,12,1,2,8,88,9,1,2,1,70,3,,70,1
"1201020090103","12010200901",1,12,1,2,8,88,9,1,3,1,22,6,,1,4
"1201020090104","12010200901",1,12,1,2,8,88,9,1,4,1,24,7,,1,4
"1201020090105","12010200901",1,12,1,2,8,88,9,1,5,1,45,10,,45,2
"1201020090106","12010200901",1,12,1,2,8,88,9,1,6,1,26,6,,1,4
"1201020090107","12010200901",1,12,1,2,8,88,9,1,7,1,66,11,,66,1
"1201030010301","12010300103",0,12,1,3,1,1,1,3,1,1,32,1,,32,4
"1201030010302","12010300103",0,12,1,3,1,1,1,3,2,2,37,2,,22,3
"1201030010303","12010300103",0,12,1,3,1,1,1,3,3,1,50,3,,44,2
"1201030010304","12010300103",0,12,1,3,1,1,1,3,4,1,28,4,,28,4
"1201030010305","12010300103",0,12,1,3,1,1,1,3,5,2,28,5,,28,4
"1201030010306","12010300103",0,12,1,3,1,1,1,3,6,1,32,6,,4,4
"1201030010307","12010300103",0,12,1,3,1,1,1,3,7,2,26,7,,26,4
"1201030010308","12010300103",0,12,1,3,1,1,1,3,8,1,35,11,,35,3
"1201030010309","12010300103",0,12,1,3,1,1,1,3,9,1,27,10,,27,3
"1202010170101","12020101701",1,12,2,1,8,88,17,1,1,1,45,1,,45,1
"1202010170102","12020101701",1,12,2,1,8,88,17,1,2,1,34,5,,6,4
"1202010170103","12020101701",1,12,2,1,8,88,17,1,3,1,34,10,,34,3
"1202010170104","12020101701",1,12,2,1,8,88,17,1,4,1,42,11,,42,4
"1202010170105","12020101701",1,12,2,1,8,88,17,1,5,1,40,2,,40,4
"1202030040101","12020300401",1,12,2,3,8,88,4,1,1,1,48,1,,48,2
"1202030040102","12020300401",1,12,2,3,8,88,4,1,2,1,47,3,,47,2
"1202030040103","12020300401",1,12,2,3,8,88,4,1,3,2,52,2,,52,2
"1202030040104","12020300401",1,12,2,3,8,88,4,1,4,1,44,3,,44,3
"1202030040105","12020300401",1,12,2,3,8,88,4,1,5,1,24,6,,2,4
"1202030040106","12020300401",1,12,2,3,8,88,4,1,6,2,27,7,,5,4
"1202030040107","12020300401",1,12,2,3,8,88,4,1,7,1,55,9,,55,3
"1202030040108","12020300401",1,12,2,3,8,88,4,1,8,1,29,10,,29,3
"1203010010701","12030100107",1,12,3,1,8,88,1,7,1,1,47,1,,30,3
"1203010010702","12030100107",1,12,3,1,8,88,1,7,2,1,33,1,,24,4
"1203010010703","12030100107",1,12,3,1,8,88,1,7,3,1,28,6,,1,4
"1203010010704","12030100107",1,12,3,1,8,88,1,7,4,1,31,7,,2,4
"1203010010705","12030100107",1,12,3,1,8,88,1,7,5,1,25,9,,4,3
"1203010010706","12030100107",1,12,3,1,8,88,1,7,6,1,56,3,,36,1
"1203010070401","12030100704",1,12,3,1,8,88,7,4,1,1,49,1,,20,2
"1203010070402","12030100704",1,12,3,1,8,88,7,4,2,1,42,2,,24,3
"1203010070403","12030100704",1,12,3,1,8,88,7,4,3,1,42,10,,23,3
"1203010070404","12030100704",1,12,3,1,8,88,7,4,4,1,50,3,,30,1
"1203010070405","12030100704",1,12,3,1,8,88,7,4,5,1,40,10,,20,3
"1203010070406","12030100704",1,12,3,1,8,88,7,4,6,1,45,2,,35,4
"1203010070407","12030100704",1,12,3,1,8,88,7,4,7,1,60,3,,42,3
"1203010070408","12030100704",1,12,3,1,8,88,7,4,8,1,42,3,,26,4
"1203010070409","12030100704",1,12,3,1,8,88,7,4,9,1,38,3,,22,3
"1203010070410","12030100704",1,12,3,1,8,88,7,4,10,1,48,9,,20,3
"1203010070411","12030100704",1,12,3,1,8,88,7,4,11,1,44,8,,14,3
"1203020100201","12030201002",1,12,3,2,8,88,10,2,1,1,37,1,,37,4
"1203020100202","12030201002",1,12,3,2,8,88,10,2,2,1,35,6,,12,4
"1203020100203","12030201002",1,12,3,2,8,88,10,2,3,1,32,6,,4,4
"1203020100204","12030201002",1,12,3,2,8,88,10,2,4,2,27,7,,4,4
"1203020100205","12030201002",1,12,3,2,8,88,10,2,5,2,30,7,,3,4
"1203024030101","12030240301",1,12,3,2,8,88,403,1,1,1,44,7,,16,4
"1203024030102","12030240301",1,12,3,2,8,88,403,1,2,1,40,11,,12,4
"1203024030103","12030240301",1,12,3,2,8,88,403,1,3,2,45,11,,11,4
"1203024030104","12030240301",1,12,3,2,8,88,403,1,4,1,40,11,,20,4
"1204010160201","12040101602",1,12,4,1,8,88,16,2,1,1,36,1,,36,4
"1204010160202","12040101602",1,12,4,1,8,88,16,2,2,1,28,6,,6,4
"1204010160203","12040101602",1,12,4,1,8,88,16,2,3,1,47,3,,47,3
"1204010160204","12040101602",1,12,4,1,8,88,16,2,4,1,28,5,,6,4
"1204010160205","12040101602",1,12,4,1,8,88,16,2,5,1,40,2,,40,3
"1204010160206","12040101602",1,12,4,1,8,88,16,2,6,1,30,2,,30,4
"1204010160207","12040101602",1,12,4,1,8,88,16,2,7,1,30,10,,30,3
"1204010160208","12040101602",1,12,4,1,8,88,16,2,8,1,28,7,,6,4
"1301010010201","13010100102",1,13,1,1,8,88,1,2,1,1,45,1,,45,2
"1301010010202","13010100102",1,13,1,1,8,88,1,2,2,1,25,10,,25,4
"1301010010203","13010100102",1,13,1,1,8,88,1,2,3,1,28,11,,4,4
"1301010010204","13010100102",1,13,1,1,8,88,1,2,4,1,26,6,,2,4
"1301010010205","13010100102",1,13,1,1,8,88,1,2,5,1,52,3,,52,1
"1301010010206","13010100102",1,13,1,1,8,88,1,2,6,1,35,11,,20,2
"1301010010207","13010100102",1,13,1,1,8,88,1,2,7,1,33,1,,33,3
"1301010030301","13010100303",1,13,1,1,8,88,3,3,1,1,60,1,,60,3
"1301010030302","13010100303",1,13,1,1,8,88,3,3,2,2,29,5,,7,4
"1301010030303","13010100303",1,13,1,1,8,88,3,3,3,1,62,3,,62,2
"1301010030304","13010100303",1,13,1,1,8,88,3,3,4,1,56,3,,56,1
"1301010030305","13010100303",1,13,1,1,8,88,3,3,5,1,36,4,,2,4
"1301010030306","13010100303",1,13,1,1,8,88,3,3,6,2,25,2,,25,3
"1301010030307","13010100303",1,13,1,1,8,88,3,3,7,1,35,9,,35,2
"1301010040501","13010100405",1,13,1,1,8,88,4,5,1,1,32,1,,32,3
"1301010040502","13010100405",1,13,1,1,8,88,4,5,2,1,65,3,,65,3
"1301010040503","13010100405",1,13,1,1,8,88,4,5,3,1,22,9,,22,4
"1301010040504","13010100405",1,13,1,1,8,88,4,5,4,1,22,5,,22,4
"1301010040505","13010100405",1,13,1,1,8,88,4,5,5,1,41,11,,41,2
"1301010040506","13010100405",1,13,1,1,8,88,4,5,6,1,24,3,,24,2
"1301010040507","13010100405",1,13,1,1,8,88,4,5,7,1,31,10,,31,2
"1301010060101","13010100601",1,13,1,1,8,88,6,1,1,1,57,3,,57,1
"1301010060102","13010100601",1,13,1,1,8,88,6,1,2,1,41,1,,41,2
"1301010060103","13010100601",1,13,1,1,8,88,6,1,3,1,25,6,,0,4
"1301010060104","13010100601",1,13,1,1,8,88,6,1,4,1,46,1,,46,2
"1301010060105","13010100601",1,13,1,1,8,88,6,1,5,2,24,7,,6,4
"1301010060106","13010100601",1,13,1,1,8,88,6,1,6,1,38,5,,4,4
"1301010070401","13010100704",1,13,1,1,8,88,7,4,1,1,31,1,1,31,3
"1301010070402","13010100704",1,13,1,1,8,88,7,4,2,1,22,11,,22,4
"1301010070403","13010100704",1,13,1,1,8,88,7,4,3,1,30,5,,6,4
"1301010070404","13010100704",1,13,1,1,8,88,7,4,4,1,38,6,,3,4
"1301010070405","13010100704",1,13,1,1,8,88,7,4,5,1,28,7,,3,4
"1301010070406","13010100704",1,13,1,1,8,88,7,4,6,1,28,10,,5,4
"1301010090501","13010100905",1,13,1,1,8,88,9,5,1,1,30,1,,30,1
"1301010090502","13010100905",1,13,1,1,8,88,9,5,2,1,27,2,,5,4
"1301010090503","13010100905",1,13,1,1,8,88,9,5,3,1,29,6,,7,4
"1301010090504","13010100905",1,13,1,1,8,88,9,5,4,2,25,7,,1,4
"1301010090505","13010100905",1,13,1,1,8,88,9,5,5,1,50,9,,50,1
"1301010110301","13010101103",1,13,1,1,8,88,11,3,1,1,35,1,,35,3
"1301010110302","13010101103",1,13,1,1,8,88,11,3,2,1,34,5,,2,5
"1301010110303","13010101103",1,13,1,1,8,88,11,3,3,2,26,7,11,6,4
"1301010110304","13010101103",1,13,1,1,8,88,11,3,4,1,34,4,11,6,5
"1301010110305","13010101103",1,13,1,1,8,88,11,3,5,2,38,6,,11,5
"1301010130401","13010101304",1,13,1,1,8,88,13,4,1,1,35,1,1,35,2
"1301010130402","13010101304",1,13,1,1,8,88,13,4,2,1,31,1,1,31,2
"1301010130403","13010101304",1,13,1,1,8,88,13,4,3,1,35,1,2,35,2
"1301010130404","13010101304",1,13,1,1,8,88,13,4,4,1,32,2,3,32,2
"1301010130405","13010101304",1,13,1,1,8,88,13,4,5,2,39,2,2,39,1
"1301010130406","13010101304",1,13,1,1,8,88,13,4,6,2,40,2,3,40,1
"1301010130407","13010101304",1,13,1,1,8,88,13,4,7,1,24,3,11,1,4
"1301010130408","13010101304",1,13,1,1,8,88,13,4,8,1,30,2,6,7,4
"1301010140501","13010101405",1,13,1,1,8,88,14,5,1,1,48,7,,6,4
"1301010140502","13010101405",1,13,1,1,8,88,14,5,2,1,31,6,,1,4
"1301010140503","13010101405",1,13,1,1,8,88,14,5,3,1,28,5,,6,4
"1301010140504","13010101405",1,13,1,1,8,88,14,5,4,1,30,3,,30,2
"1301010140505","13010101405",1,13,1,1,8,88,14,5,5,1,32,1,,32,2
"1301010140506","13010101405",1,13,1,1,8,88,14,5,6,2,43,1,,43,1
"1301010160301","13010101603",1,13,1,1,8,88,16,3,1,1,34,1,,34,2
"1301010160302","13010101603",1,13,1,1,8,88,16,3,2,2,23,7,,6,4
"1301010160303","13010101603",1,13,1,1,8,88,16,3,3,1,24,6,,1,4
"1301010160304","13010101603",1,13,1,1,8,88,16,3,4,1,25,5,,1,4
"1301010160305","13010101603",1,13,1,1,8,88,16,3,5,1,39,3,,39,2
"1501020040401","15010200404",1,15,1,2,8,88,4,4,1,1,27,6,,2,4
"1501020040402","15010200404",1,15,1,2,8,88,4,4,2,1,55,9,,55,3
"1501020040403","15010200404",1,15,1,2,8,88,4,4,3,2,54,2,,54,1
"1501020040404","15010200404",1,15,1,2,8,88,4,4,4,1,67,3,,67,1
"1501020040405","15010200404",1,15,1,2,8,88,4,4,5,1,45,2,,13,4
"1501020040406","15010200404",1,15,1,2,8,88,4,4,6,1,59,3,,59,3
"1501020040407","15010200404",1,15,1,2,8,88,4,4,7,1,28,2,,28,1
"1501020040408","15010200404",1,15,1,2,8,88,4,4,8,1,45,2,,45,3
"1501020040409","15010200404",1,15,1,2,8,88,4,4,9,2,31,7,,2,4
"1501020070401","15010200704",1,15,1,2,8,88,7,4,1,1,40,1,,40,3
"1501020070402","15010200704",1,15,1,2,8,88,7,4,2,2,27,8,,27,3
"1501020070403","15010200704",1,15,1,2,8,88,7,4,3,1,30,11,,30,3
"1501020070404","15010200704",1,15,1,2,8,88,7,4,4,1,32,4,,5,4
"1501020070405","15010200704",1,15,1,2,8,88,7,4,5,1,26,6,,3,4
"1501020070406","15010200704",1,15,1,2,8,88,7,4,6,2,25,7,,2,4
"1501020070407","15010200704",1,15,1,2,8,88,7,4,7,1,27,10,,27,3
"1501020070408","15010200704",1,15,1,2,8,88,7,4,8,2,34,2,,34,1
"1501020070409","15010200704",1,15,1,2,8,88,7,4,9,1,22,9,,4,2
"1501020070410","15010200704",1,15,1,2,8,88,7,4,10,1,22,11,,11,4
"1501020100201","15010201002",1,15,1,2,8,88,10,2,1,1,27,1,,27,3
"1501020100202","15010201002",1,15,1,2,8,88,10,2,2,1,25,11,,25,3
"1501020100203","15010201002",1,15,1,2,8,88,10,2,3,1,40,3,,40,2
"1501020100204","15010201002",1,15,1,2,8,88,10,2,4,1,35,11,,35,3
"1501020100205","15010201002",1,15,1,2,8,88,10,2,5,1,38,11,,38,1
"1501020100206","15010201002",1,15,1,2,8,88,10,2,6,2,45,2,,45,1
"1501020100207","15010201002",1,15,1,2,8,88,10,2,7,1,27,11,,27,2
"1501020100208","15010201002",1,15,1,2,8,88,10,2,8,1,30,5,,2,4
"1501020100209","15010201002",1,15,1,2,8,88,10,2,9,1,33,11,,33,3
"1501020120101","15010201201",1,15,1,2,8,88,12,1,1,1,37,1,,37,3
"1501020120102","15010201201",1,15,1,2,8,88,12,1,2,1,28,11,,1,4
"1501020120103","15010201201",1,15,1,2,8,88,12,1,3,1,25,2,,25,4
"1501020120104","15010201201",1,15,1,2,8,88,12,1,4,1,35,6,,1,4
"1501020120105","15010201201",1,15,1,2,8,88,12,1,5,1,30,10,,1,4
"1501020120106","15010201201",1,15,1,2,8,88,12,1,6,2,32,2,,32,1
"1501020140101","15010201401",1,15,1,2,8,88,14,1,1,1,24,2,,2,4
"1501020140102","15010201401",1,15,1,2,8,88,14,1,2,1,25,7,,25,3
"1501020140103","15010201401",1,15,1,2,8,88,14,1,3,1,26,6,,26,2
"1501020140104","15010201401",1,15,1,2,8,88,14,1,4,1,36,11,,36,2
"1501020140105","15010201401",1,15,1,2,8,88,14,1,5,1,64,8,,64,1
"1501020140106","15010201401",1,15,1,2,8,88,14,1,6,1,45,9,,45,2
"1501020140107","15010201401",1,15,1,2,8,88,14,1,7,1,24,11,,24,2
"1501020160501","15010201605",1,15,1,2,8,88,16,5,1,1,30,1,,30,3
"1501020160502","15010201605",1,15,1,2,8,88,16,5,2,1,54,1,,7,2
"1501020160503","15010201605",1,15,1,2,8,88,16,5,3,1,35,11,,35,2
"1501020160504","15010201605",1,15,1,2,8,88,16,5,4,1,52,3,,40,2
"1501020160505","15010201605",1,15,1,2,8,88,16,5,5,2,26,7,,3,4
"1501020160506","15010201605",1,15,1,2,8,88,16,5,6,2,40,2,,25,1
"1501020160507","15010201605",1,15,1,2,8,88,16,5,7,1,26,2,,5,4
"1501020160508","15010201605",1,15,1,2,8,88,16,5,8,1,26,6,,3,4
"1501020160509","15010201605",1,15,1,2,8,88,16,5,9,1,21,5,,5,4
"1501020180501","15010201805",1,15,1,2,8,88,18,5,1,1,48,1,,48,2
"1501020180502","15010201805",1,15,1,2,8,88,18,5,2,1,32,2,,32,3
"1501020180503","15010201805",1,15,1,2,8,88,18,5,3,1,28,6,,0,4
"1501020180504","15010201805",1,15,1,2,8,88,18,5,4,1,45,11,,3,4
"1501020180505","15010201805",1,15,1,2,8,88,18,5,5,1,70,3,,70,1
"1501020180506","15010201805",1,15,1,2,8,88,18,5,6,1,39,11,,39,2
"1501020180507","15010201805",1,15,1,2,8,88,18,5,7,2,20,7,,20,4
"1501020240401","15010202404",1,15,1,2,8,88,24,4,1,1,40,1,11,40,2
"1501020240402","15010202404",1,15,1,2,8,88,24,4,2,1,36,1,11,2,4
"1501020240403","15010202404",1,15,1,2,8,88,24,4,3,1,30,9,11,30,2
"1501020240404","15010202404",1,15,1,2,8,88,24,4,4,2,25,6,,3,4
"1501020240405","15010202404",1,15,1,2,8,88,24,4,5,2,24,7,,6,4
"1501020240406","15010202404",1,15,1,2,8,88,24,4,6,2,58,8,,58,1
"1501020280101","15010202801",1,15,1,2,8,88,28,1,1,1,37,1,,37,1
"1501020280102","15010202801",1,15,1,2,8,88,28,1,2,2,30,2,,30,1
"1501020280103","15010202801",1,15,1,2,8,88,28,1,3,1,46,3,,46,1
"1501020280104","15010202801",1,15,1,2,8,88,28,1,4,1,30,6,,1,4
"1501020280105","15010202801",1,15,1,2,8,88,28,1,5,1,42,11,,42,2
"1501020310201","15010203102",1,15,1,2,8,88,31,2,1,1,32,1,,32,2
"1501020310202","15010203102",1,15,1,2,8,88,31,2,2,1,35,3,,35,2
"1501020310203","15010203102",1,15,1,2,8,88,31,2,3,1,32,10,,1,4
"1501020310204","15010203102",1,15,1,2,8,88,31,2,4,1,27,11,,27,2
"1501020310205","15010203102",1,15,1,2,8,88,31,2,5,1,34,11,,34,2
