"holder_id","household_id","ea_id","rural","pw","parcel_id","field_id","saq01","saq02","saq03","saq04","saq05","saq06","pp_saq07","crop_name","crop_code","pp_s5q01","pp_s5q02","pp_s5q03","pp_s5q04_a","pp_s5q04_b","pp_s5q05_a","pp_s5q05_b","pp_s5q06","pp_s5q07","pp_s5q08","pp_s5q09","pp_s5q10","pp_s5q11","pp_s5q12_a","pp_s5q12_b","pp_s5q13","pp_s5q14_a","pp_s5q14_b","pp_s5q15_a","pp_s5q15_b","pp_s5q16","pp_s5q17","pp_s5q18_a","pp_s5q18_b","pp_s5q19_a","pp_s5q19_b"
"1301010070402501","13010100704025","13010100704",1,208.215362548828,4,1,13,1,1,7,4,25,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,,890,,890
"1301010070402501","13010100704025","13010100704",1,208.215362548828,4,1,13,1,1,7,4,25,1,"CHAT",71,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070402501","13010100704025","13010100704",1,208.215362548828,5,1,13,1,1,7,4,25,1,"MANGOS",46,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070402501","13010100704025","13010100704",1,208.215362548828,6,1,13,1,1,7,4,25,1,"MANGOS",46,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070402501","13010100704025","13010100704",1,208.215362548828,6,2,13,1,1,7,4,25,1,"LEMONS",44,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070404401","13010100704044","13010100704",1,208.215362548828,1,1,13,1,1,7,4,44,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,670,2,670
"1301010070404401","13010100704044","13010100704",1,208.215362548828,1,1,13,1,1,7,4,44,1,"SWEET POTATO",62,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070404401","13010100704044","13010100704",1,208.215362548828,1,2,13,1,1,7,4,44,1,"MAIZE",2,1,1,2,,,,,,,,,,,,,2,,,,,,1,,860,,860
"1301010070404401","13010100704044","13010100704",1,208.215362548828,1,2,13,1,1,7,4,44,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,760,1,760
"1301010070404401","13010100704044","13010100704",1,208.215362548828,1,2,13,1,1,7,4,44,1,"LEMONS",44,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070404401","13010100704044","13010100704",1,208.215362548828,1,2,13,1,1,7,4,44,1,"MANGOS",46,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070404401","13010100704044","13010100704",1,208.215362548828,1,2,13,1,1,7,4,44,1,"CHAT",71,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070404401","13010100704044","13010100704",1,208.215362548828,1,4,13,1,1,7,4,44,1,"MANGOS",46,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070404401","13010100704044","13010100704",1,208.215362548828,1,4,13,1,1,7,4,44,1,"PAPAYA",48,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070404401","13010100704044","13010100704",1,208.215362548828,2,1,13,1,1,7,4,44,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,,890,,890
"1301010070404401","13010100704044","13010100704",1,208.215362548828,2,1,13,1,1,7,4,44,1,"GROUND NUTS",24,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,550,2,550
"1301010070404401","13010100704044","13010100704",1,208.215362548828,2,1,13,1,1,7,4,44,1,"CHAT",71,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070404401","13010100704044","13010100704",1,208.215362548828,3,1,13,1,1,7,4,44,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,780,1,780
"1301010070404401","13010100704044","13010100704",1,208.215362548828,3,1,13,1,1,7,4,44,1,"MANGOS",46,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070404401","13010100704044","13010100704",1,208.215362548828,3,1,13,1,1,7,4,44,1,"CHAT",71,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070404401","13010100704044","13010100704",1,208.215362548828,3,2,13,1,1,7,4,44,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,,890,,890
"1301010070404401","13010100704044","13010100704",1,208.215362548828,4,1,13,1,1,7,4,44,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,780,1,780
"1301010070404401","13010100704044","13010100704",1,208.215362548828,4,1,13,1,1,7,4,44,1,"GROUND NUTS",24,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,700,1,700
"1301010070404401","13010100704044","13010100704",1,208.215362548828,4,1,13,1,1,7,4,44,1,"MANGOS",46,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070404401","13010100704044","13010100704",1,208.215362548828,4,1,13,1,1,7,4,44,1,"CHAT",71,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070404401","13010100704044","13010100704",1,208.215362548828,5,1,13,1,1,7,4,44,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,780,1,780
"1301010070404401","13010100704044","13010100704",1,208.215362548828,5,2,13,1,1,7,4,44,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,780,1,780
"1301010070404401","13010100704044","13010100704",1,208.215362548828,5,2,13,1,1,7,4,44,1,"GROUND NUTS",24,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,550,2,550
"1301010070404401","13010100704044","13010100704",1,208.215362548828,6,1,13,1,1,7,4,44,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,,890,,890
"1301010070404401","13010100704044","13010100704",1,208.215362548828,6,1,13,1,1,7,4,44,1,"CHICK PEAS",11,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070404401","13010100704044","13010100704",1,208.215362548828,7,1,13,1,1,7,4,44,1,"SUGAR CANE",76,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070407201","13010100704072","13010100704",1,208.215362548828,1,1,13,1,1,7,4,72,1,"MAIZE",2,1,1,2,,,,,,,,,,,,,2,,,,,,1,8,500,8,500
"1301010070407201","13010100704072","13010100704",1,208.215362548828,1,1,13,1,1,7,4,72,1,"CHAT",71,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070407201","13010100704072","13010100704",1,208.215362548828,2,1,13,1,1,7,4,72,1,"MAIZE",2,1,1,2,,,,,,,,,,,,,2,,,,,,1,4,250,4,250
"1301010070407201","13010100704072","13010100704",1,208.215362548828,2,1,13,1,1,7,4,72,1,"CHAT",71,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070407201","13010100704072","13010100704",1,208.215362548828,3,1,13,1,1,7,4,72,1,"MAIZE",2,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,550,2,550
"1301010070407201","13010100704072","13010100704",1,208.215362548828,3,1,13,1,1,7,4,72,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,4,450,4,450
"1301010070407201","13010100704072","13010100704",1,208.215362548828,3,1,13,1,1,7,4,72,1,"CHAT",71,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070407201","13010100704072","13010100704",1,208.215362548828,4,1,13,1,1,7,4,72,1,"GROUND NUTS",24,1,1,2,,,,,,,,,,,,,2,,,,,,1,4,300,4,300
"1301010070407201","13010100704072","13010100704",1,208.215362548828,5,1,13,1,1,7,4,72,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,4,450,4,450
"1301010070407201","13010100704072","13010100704",1,208.215362548828,5,1,13,1,1,7,4,72,1,"CHAT",71,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070409101","13010100704091","13010100704",1,208.215362548828,1,1,13,1,1,7,4,91,1,"MAIZE",2,1,1,2,,,,,,,,,,,,,2,,,,,,1,,850,,850
"1301010070409101","13010100704091","13010100704",1,208.215362548828,1,1,13,1,1,7,4,91,1,"CHAT",71,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070409101","13010100704091","13010100704",1,208.215362548828,1,3,13,1,1,7,4,91,1,"LEMONS",44,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070409101","13010100704091","13010100704",1,208.215362548828,1,3,13,1,1,7,4,91,1,"PAPAYA",48,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070409101","13010100704091","13010100704",1,208.215362548828,2,1,13,1,1,7,4,91,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,670,2,670
"1301010070409101","13010100704091","13010100704",1,208.215362548828,2,1,13,1,1,7,4,91,1,"GROUND NUTS",24,1,1,2,,,,,,,,,,,,,2,,,,,,1,8,500,8,500
"1301010070409101","13010100704091","13010100704",1,208.215362548828,2,1,13,1,1,7,4,91,1,"MANGOS",46,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070409101","13010100704091","13010100704",1,208.215362548828,2,2,13,1,1,7,4,91,1,"MAIZE",2,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,780,1,780
"1301010070409101","13010100704091","13010100704",1,208.215362548828,2,2,13,1,1,7,4,91,1,"SWEET POTATO",62,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,720,1,720
"1301010070409101","13010100704091","13010100704",1,208.215362548828,3,1,13,1,1,7,4,91,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,4,250,4,250
"1301010070409101","13010100704091","13010100704",1,208.215362548828,3,1,13,1,1,7,4,91,1,"GROUND NUTS",24,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070409101","13010100704091","13010100704",1,208.215362548828,3,1,13,1,1,7,4,91,1,"MANGOS",46,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,670,2,670
"1301010070409101","13010100704091","13010100704",1,208.215362548828,3,1,13,1,1,7,4,91,1,"CHAT",71,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070409101","13010100704091","13010100704",1,208.215362548828,4,1,13,1,1,7,4,91,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070409101","13010100704091","13010100704",1,208.215362548828,4,1,13,1,1,7,4,91,1,"LEMONS",44,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,780,1,780
"1301010070409101","13010100704091","13010100704",1,208.215362548828,4,1,13,1,1,7,4,91,1,"MANGOS",46,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070409101","13010100704091","13010100704",1,208.215362548828,4,1,13,1,1,7,4,91,1,"CHAT",71,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070409101","13010100704091","13010100704",1,208.215362548828,4,2,13,1,1,7,4,91,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070409101","13010100704091","13010100704",1,208.215362548828,4,2,13,1,1,7,4,91,1,"CHAT",71,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,780,1,780
"1301010070409101","13010100704091","13010100704",1,208.215362548828,4,3,13,1,1,7,4,91,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,780,1,780
"1301010070409101","13010100704091","13010100704",1,208.215362548828,5,1,13,1,1,7,4,91,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070409101","13010100704091","13010100704",1,208.215362548828,5,1,13,1,1,7,4,91,1,"MANGOS",46,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070409101","13010100704091","13010100704",1,208.215362548828,5,1,13,1,1,7,4,91,1,"CHAT",71,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070409101","13010100704091","13010100704",1,208.215362548828,6,1,13,1,1,7,4,91,1,"CHAT",71,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070409101","13010100704091","13010100704",1,208.215362548828,7,1,13,1,1,7,4,91,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,780,1,780
"1301010070409101","13010100704091","13010100704",1,208.215362548828,7,1,13,1,1,7,4,91,1,"GROUND NUTS",24,1,1,2,,,,,,,,,,,,,2,,,,,,1,8,500,8,500
"1301010070409101","13010100704091","13010100704",1,208.215362548828,7,2,13,1,1,7,4,91,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,670,2,267
"1301010070409101","13010100704091","13010100704",1,208.215362548828,8,1,13,1,1,7,4,91,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,780,1,780
"1301010070409101","13010100704091","13010100704",1,208.215362548828,8,1,13,1,1,7,4,91,1,"GROUND NUTS",24,1,1,2,,,,,,,,,,,,,2,,,,,,1,8,500,8,500
"1301010070409101","13010100704091","13010100704",1,208.215362548828,8,2,13,1,1,7,4,91,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,670,2,670
"1301010070410901","13010100704109","13010100704",1,208.215362548828,1,1,13,1,1,7,4,109,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,4,450,4,450
"1301010070410901","13010100704109","13010100704",1,208.215362548828,1,1,13,1,1,7,4,109,1,"GROUND NUTS",24,1,1,1,"N01",,15,0,5,10,350,2,0,350,"N01",,2,,,,,,2,,,15,0
"1301010070410901","13010100704109","13010100704",1,208.215362548828,2,2,13,1,1,7,4,109,1,"MAIZE",2,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,720,1,720
"1301010070410901","13010100704109","13010100704",1,208.215362548828,2,2,13,1,1,7,4,109,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,,890,,890
"1301010070410901","13010100704109","13010100704",1,208.215362548828,2,2,13,1,1,7,4,109,1,"SWEET POTATO",62,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070410901","13010100704109","13010100704",1,208.215362548828,2,3,13,1,1,7,4,109,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,,890,,890
"1301010070410901","13010100704109","13010100704",1,208.215362548828,2,3,13,1,1,7,4,109,1,"CHAT",71,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070410901","13010100704109","13010100704",1,208.215362548828,2,4,13,1,1,7,4,109,1,"MANGOS",46,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070410901","13010100704109","13010100704",1,208.215362548828,2,4,13,1,1,7,4,109,1,"PAPAYA",48,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070410901","13010100704109","13010100704",1,208.215362548828,2,5,13,1,1,7,4,109,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,670,2,670
"1301010070410901","13010100704109","13010100704",1,208.215362548828,2,6,13,1,1,7,4,109,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,4,450,4,450
"1301010070410901","13010100704109","13010100704",1,208.215362548828,2,6,13,1,1,7,4,109,1,"GROUND NUTS",24,1,1,1,"N01",,15,0,5,10,350,2,0,350,"N01",,2,,,,,,2,,,15,0
"1301010070410901","13010100704109","13010100704",1,208.215362548828,2,6,13,1,1,7,4,109,1,"MANGOS",46,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070410901","13010100704109","13010100704",1,208.215362548828,2,6,13,1,1,7,4,109,1,"CHAT",71,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070412701","13010100704127","13010100704",1,208.215362548828,1,1,13,1,1,7,4,127,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,,445,,445
"1301010070412701","13010100704127","13010100704",1,208.215362548828,1,1,13,1,1,7,4,127,1,"GROUND NUTS",24,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,700,1,700
"1301010070412701","13010100704127","13010100704",1,208.215362548828,1,2,13,1,1,7,4,127,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,,445,,445
"1301010070412701","13010100704127","13010100704",1,208.215362548828,1,2,13,1,1,7,4,127,1,"SWEET POTATO",62,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070412701","13010100704127","13010100704",1,208.215362548828,1,4,13,1,1,7,4,127,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,670,2,670
"1301010070412701","13010100704127","13010100704",1,208.215362548828,1,4,13,1,1,7,4,127,1,"LEMONS",44,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070412701","13010100704127","13010100704",1,208.215362548828,1,4,13,1,1,7,4,127,1,"MANGOS",46,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070412701","13010100704127","13010100704",1,208.215362548828,1,4,13,1,1,7,4,127,1,"CHAT",71,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070412701","13010100704127","13010100704",1,208.215362548828,1,5,13,1,1,7,4,127,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,,445,,445
"1301010070412701","13010100704127","13010100704",1,208.215362548828,1,5,13,1,1,7,4,127,1,"MANGOS",46,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070412701","13010100704127","13010100704",1,208.215362548828,1,6,13,1,1,7,4,127,1,"MANGOS",46,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070412701","13010100704127","13010100704",1,208.215362548828,2,1,13,1,1,7,4,127,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,780,1,780
"1301010070412701","13010100704127","13010100704",1,208.215362548828,2,1,13,1,1,7,4,127,1,"MANGOS",46,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070412701","13010100704127","13010100704",1,208.215362548828,3,1,13,1,1,7,4,127,1,"CHAT",71,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070414501","13010100704145","13010100704",1,208.215362548828,1,1,13,1,1,7,4,145,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,,445,,445
"1301010070414501","13010100704145","13010100704",1,208.215362548828,1,1,13,1,1,7,4,145,1,"LEMONS",44,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070414501","13010100704145","13010100704",1,208.215362548828,1,1,13,1,1,7,4,145,1,"PAPAYA",48,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070414501","13010100704145","13010100704",1,208.215362548828,2,1,13,1,1,7,4,145,1,"GROUND NUTS",24,1,1,1,"N01",,5,95,4,7,112,2,112,0,,,2,,,,,,2,,,5,950
"1301010070414501","13010100704145","13010100704",1,208.215362548828,2,2,13,1,1,7,4,145,1,"MANGOS",46,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070414501","13010100704145","13010100704",1,208.215362548828,3,1,13,1,1,7,4,145,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,330,1,330
"1301010070414501","13010100704145","13010100704",1,208.215362548828,3,1,13,1,1,7,4,145,1,"GROUND NUTS",24,1,1,1,"N01",,3,60,4,7,64,2,64,0,,,2,,,,,,2,,,3,600
"1301010070414501","13010100704145","13010100704",1,208.215362548828,3,1,13,1,1,7,4,145,1,"MANGOS",46,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070414501","13010100704145","13010100704",1,208.215362548828,3,1,13,1,1,7,4,145,1,"CHAT",71,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070416301","13010100704163","13010100704",1,208.215362548828,1,1,13,1,1,7,4,163,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070416301","13010100704163","13010100704",1,208.215362548828,1,1,13,1,1,7,4,163,1,"SWEET POTATO",62,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070416301","13010100704163","13010100704",1,208.215362548828,1,2,13,1,1,7,4,163,1,"MAIZE",2,1,1,2,,,,,,,,,,,,,1,1,290,"N03",,,1,,860,2,150
"1301010070416301","13010100704163","13010100704",1,208.215362548828,1,2,13,1,1,7,4,163,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,,890,,890
"1301010070416301","13010100704163","13010100704",1,208.215362548828,1,2,13,1,1,7,4,163,1,"LEMONS",44,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070416301","13010100704163","13010100704",1,208.215362548828,1,2,13,1,1,7,4,163,1,"MANGOS",46,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070416301","13010100704163","13010100704",1,208.215362548828,1,2,13,1,1,7,4,163,1,"CHAT",71,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070416301","13010100704163","13010100704",1,208.215362548828,1,3,13,1,1,7,4,163,1,"MANGOS",46,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070416301","13010100704163","13010100704",1,208.215362548828,1,5,13,1,1,7,4,163,1,"GROUND NUTS",24,1,1,2,,,,,,,,,,,,,2,,,,,,1,8,500,8,500
"1301010070416301","13010100704163","13010100704",1,208.215362548828,2,1,13,1,1,7,4,163,1,"MANGOS",46,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070416301","13010100704163","13010100704",1,208.215362548828,3,1,13,1,1,7,4,163,1,"GROUND NUTS",24,1,1,2,,,,,,,,,,,,,2,,,,,,1,,890,,890
"1301010070416301","13010100704163","13010100704",1,208.215362548828,3,2,13,1,1,7,4,163,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,780,1,780
"1301010070416301","13010100704163","13010100704",1,208.215362548828,3,2,13,1,1,7,4,163,1,"GROUND NUTS",24,1,1,2,,,,,,,,,,,,,2,,,,,,1,8,500,8,500
"1301010070416301","13010100704163","13010100704",1,208.215362548828,3,3,13,1,1,7,4,163,1,"MAIZE",2,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,670,2,670
"1301010070416301","13010100704163","13010100704",1,208.215362548828,3,3,13,1,1,7,4,163,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,780,1,780
"1301010070416301","13010100704163","13010100704",1,208.215362548828,3,3,13,1,1,7,4,163,1,"CHAT",71,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070416301","13010100704163","13010100704",1,208.215362548828,4,1,13,1,1,7,4,163,1,"GROUND NUTS",24,1,1,2,,,,,,,,,,,,,2,,,,,,1,4,250,4,250
"1301010070416301","13010100704163","13010100704",1,208.215362548828,4,1,13,1,1,7,4,163,1,"CHAT",71,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070416301","13010100704163","13010100704",1,208.215362548828,5,1,13,1,1,7,4,163,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,1,3,560,"N03",,,1,,890,4,450
"1301010070416301","13010100704163","13010100704",1,208.215362548828,5,2,13,1,1,7,4,163,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,1,1,780,"N03",,,1,1,780,1,780
"1301010070416301","13010100704163","13010100704",1,208.215362548828,5,2,13,1,1,7,4,163,1,"GROUND NUTS",24,1,1,2,,,,,,,,,,,,,2,,,,,,1,8,500,8,500
"1301010070416301","13010100704163","13010100704",1,208.215362548828,6,1,13,1,1,7,4,163,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,780,1,780
"1301010070416301","13010100704163","13010100704",1,208.215362548828,6,1,13,1,1,7,4,163,1,"CHAT",71,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070416301","13010100704163","13010100704",1,208.215362548828,6,2,13,1,1,7,4,163,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,670,2,670
"1301010070416301","13010100704163","13010100704",1,208.215362548828,6,2,13,1,1,7,4,163,1,"GROUND NUTS",24,1,1,2,,,,,,,,,,,,,2,,,,,,1,4,250,4,250
"1301010070416301","13010100704163","13010100704",1,208.215362548828,6,2,13,1,1,7,4,163,1,"LEMONS",44,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070416301","13010100704163","13010100704",1,208.215362548828,6,2,13,1,1,7,4,163,1,"CHAT",71,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070418101","13010100704181","13010100704",1,208.215362548828,1,1,13,1,1,7,4,181,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,1,780,1,780
"1301010070418101","13010100704181","13010100704",1,208.215362548828,1,1,13,1,1,7,4,181,1,"MANGOS",46,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070418101","13010100704181","13010100704",1,208.215362548828,1,2,13,1,1,7,4,181,1,"MANGOS",46,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070418101","13010100704181","13010100704",1,208.215362548828,1,3,13,1,1,7,4,181,1,"LEMONS",44,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070418101","13010100704181","13010100704",1,208.215362548828,1,3,13,1,1,7,4,181,1,"ENSET",74,1,1,1,"N01",,5,10,1,0,96,2,96,,,,2,,,,,,2,,,5,100
"1301010070418101","13010100704181","13010100704",1,208.215362548828,1,4,13,1,1,7,4,181,1,"MANGOS",46,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070418101","13010100704181","13010100704",1,208.215362548828,1,5,13,1,1,7,4,181,1,"GROUND NUTS",24,1,1,1,"N01",,11,90,1,0,224,2,224,,,,2,,,,,,2,,,11,900
"1301010070418101","13010100704181","13010100704",1,208.215362548828,2,1,13,1,1,7,4,181,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,,,,,,,1,1,780,1,780
"1301010070418101","13010100704181","13010100704",1,208.215362548828,2,1,13,1,1,7,4,181,1,"GROUND NUTS",24,1,1,1,"N01",,12,75,1,0,240,2,,240,,,2,,,,,,2,,,12,750
"1301010070418101","13010100704181","13010100704",1,208.215362548828,2,1,13,1,1,7,4,181,1,"LEMONS",44,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070418101","13010100704181","13010100704",1,208.215362548828,2,1,13,1,1,7,4,181,1,"MANGOS",46,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070418101","13010100704181","13010100704",1,208.215362548828,3,1,13,1,1,7,4,181,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,2,670,2,670
"1301010070418101","13010100704181","13010100704",1,208.215362548828,3,1,13,1,1,7,4,181,1,"GROUND NUTS",24,1,1,1,"N01",,4,25,1,0,80,2,80,80,,,2,,,,,,2,,,4,250
"1301010070418101","13010100704181","13010100704",1,208.215362548828,3,1,13,1,1,7,4,181,1,"MANGOS",46,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070418101","13010100704181","13010100704",1,208.215362548828,4,1,13,1,1,7,4,181,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,1,3,560,3,560
"1301010070418101","13010100704181","13010100704",1,208.215362548828,4,1,13,1,1,7,4,181,1,"PAPAYA",48,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070418101","13010100704181","13010100704",1,208.215362548828,4,1,13,1,1,7,4,181,1,"CHAT",71,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"1301010070418101","13010100704181","13010100704",1,208.215362548828,4,2,13,1,1,7,4,181,1,"MANGOS",46,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
